"begin_date","end_date","hw","units"
"2020-01-20","2020-01-27","3DS","718"
"2020-01-20","2020-01-27","NSW","67987"
"2020-01-20","2020-01-27","PS4","6330"
"2020-01-20","2020-01-27","XBOne","58"
"2020-01-27","2020-02-03","3DS","599"
"2020-01-27","2020-02-03","NSW","75922"
"2020-01-27","2020-02-03","PS4","6282"
"2020-01-27","2020-02-03","XBOne","38"
"2020-02-03","2020-02-10","3DS","580"
"2020-02-03","2020-02-10","NSW","100961"
"2020-02-03","2020-02-10","PS4","7007"
"2020-02-03","2020-02-10","XBOne","66"
"2020-02-10","2020-02-17","3DS","757"
"2020-02-10","2020-02-17","NSW","80312"
"2020-02-10","2020-02-17","PS4","7832"
"2020-02-10","2020-02-17","XBOne","41"
"2020-02-17","2020-02-24","3DS","1025"
"2020-02-17","2020-02-24","NSW","41490"
"2020-02-17","2020-02-24","PS4","6215"
"2020-02-17","2020-02-24","XBOne","42"
"2020-02-24","2020-03-02","3DS","1131"
"2020-02-24","2020-03-02","NSW","53098"
"2020-02-24","2020-03-02","PS4","9583"
"2020-02-24","2020-03-02","XBOne","72"
"2020-03-02","2020-03-09","3DS","1297"
"2020-03-02","2020-03-09","NSW","50585"
"2020-03-02","2020-03-09","PS4","13771"
"2020-03-02","2020-03-09","XBOne","89"
"2020-03-09","2020-03-16","3DS","1362"
"2020-03-09","2020-03-16","NSW","57274"
"2020-03-09","2020-03-16","PS4","14925"
"2020-03-09","2020-03-16","XBOne","58"
"2020-03-16","2020-03-23","3DS","1022"
"2020-03-16","2020-03-23","NSW","392576"
"2020-03-16","2020-03-23","PS4","15393"
"2020-03-16","2020-03-23","XBOne","311"
"2020-03-23","2020-03-30","3DS","940"
"2020-03-23","2020-03-30","NSW","282561"
"2020-03-23","2020-03-30","PS4","10820"
"2020-03-23","2020-03-30","XBOne","310"
"2020-03-30","2020-04-06","3DS","1230"
"2020-03-30","2020-04-06","NSW","154640"
"2020-03-30","2020-04-06","PS4","19535"
"2020-03-30","2020-04-06","XBOne","51"
"2020-04-06","2020-04-13","3DS","1614"
"2020-04-06","2020-04-13","NSW","25313"
"2020-04-06","2020-04-13","PS4","79059"
"2020-04-06","2020-04-13","XBOne","34"
"2020-04-13","2020-04-20","3DS","1571"
"2020-04-13","2020-04-20","NSW","27874"
"2020-04-13","2020-04-20","PS4","34500"
"2020-04-13","2020-04-20","XBOne","53"
"2020-04-20","2020-04-27","3DS","1784"
"2020-04-20","2020-04-27","NSW","107104"
"2020-04-20","2020-04-27","PS4","33056"
"2020-04-20","2020-04-27","XBOne","242"
"2020-04-27","2020-05-11","3DS","3422"
"2020-04-27","2020-05-11","NSW","157463"
"2020-04-27","2020-05-11","PS4","32478"
"2020-04-27","2020-05-11","XBOne","250"
"2020-05-11","2020-05-18","3DS","1028"
"2020-05-11","2020-05-18","NSW","38380"
"2020-05-11","2020-05-18","PS4","6241"
"2020-05-11","2020-05-18","XBOne","32"
"2020-05-18","2020-05-25","3DS","2084"
"2020-05-18","2020-05-25","NSW","52557"
"2020-05-18","2020-05-25","PS4","3771"
"2020-05-18","2020-05-25","XBOne","223"
"2020-05-25","2020-06-01","3DS","1157"
"2020-05-25","2020-06-01","NSW","107593"
"2020-05-25","2020-06-01","PS4","5867"
"2020-05-25","2020-06-01","XBOne","185"
"2020-06-01","2020-06-08","3DS","1180"
"2020-06-01","2020-06-08","NSW","68192"
"2020-06-01","2020-06-08","PS4","21291"
"2020-06-01","2020-06-08","XBOne","37"
"2020-06-08","2020-06-15","3DS","1004"
"2020-06-08","2020-06-15","NSW","55187"
"2020-06-08","2020-06-15","PS4","9283"
"2020-06-08","2020-06-15","XBOne","104"
"2020-06-15","2020-06-22","3DS","1152"
"2020-06-15","2020-06-22","NSW","78428"
"2020-06-15","2020-06-22","PS4","12844"
"2020-06-15","2020-06-22","XBOne","32"
"2020-06-22","2020-06-29","3DS","944"
"2020-06-22","2020-06-29","NSW","93799"
"2020-06-22","2020-06-29","PS4","7801"
"2020-06-22","2020-06-29","XBOne","40"
"2020-06-29","2020-07-06","3DS","933"
"2020-06-29","2020-07-06","NSW","52250"
"2020-06-29","2020-07-06","PS4","4558"
"2020-06-29","2020-07-06","XBOne","44"
"2020-07-06","2020-07-13","3DS","801"
"2020-07-06","2020-07-13","NSW","96879"
"2020-07-06","2020-07-13","PS4","3425"
"2020-07-06","2020-07-13","XBOne","35"
"2020-07-13","2020-07-20","3DS","903"
"2020-07-13","2020-07-20","NSW","113197"
"2020-07-13","2020-07-20","PS4","4523"
"2020-07-13","2020-07-20","XBOne","31"
"2020-07-20","2020-07-27","3DS","1042"
"2020-07-20","2020-07-27","NSW","125231"
"2020-07-20","2020-07-27","PS4","1434"
"2020-07-20","2020-07-27","XBOne","40"
"2020-07-27","2020-08-03","3DS","776"
"2020-07-27","2020-08-03","NSW","86605"
"2020-07-27","2020-08-03","PS4","4025"
"2020-07-27","2020-08-03","XBOne","41"
"2020-08-03","2020-08-17","3DS","2007"
"2020-08-03","2020-08-17","NSW","322037"
"2020-08-03","2020-08-17","PS4","8523"
"2020-08-03","2020-08-17","XBOne","94"
"2020-08-17","2020-08-24","3DS","1171"
"2020-08-17","2020-08-24","NSW","70129"
"2020-08-17","2020-08-24","PS4","883"
"2020-08-17","2020-08-24","XBOne","24"
"2020-08-24","2020-08-31","3DS","1011"
"2020-08-24","2020-08-31","NSW","78773"
"2020-08-24","2020-08-31","PS4","1926"
"2020-08-24","2020-08-31","XBOne","28"
"2020-08-31","2020-09-07","3DS","923"
"2020-08-31","2020-09-07","NSW","77611"
"2020-08-31","2020-09-07","PS4","1816"
"2020-08-31","2020-09-07","XBOne","29"
"2020-09-07","2020-09-14","3DS","849"
"2020-09-07","2020-09-14","NSW","83920"
"2020-09-07","2020-09-14","PS4","2161"
"2020-09-07","2020-09-14","XBOne","35"
"2020-09-14","2020-09-21","3DS","5272"
"2020-09-14","2020-09-21","NSW","110029"
"2020-09-14","2020-09-21","PS4","1801"
"2020-09-14","2020-09-21","XBOne","31"
"2020-09-21","2020-09-28","3DS","3828"
"2020-09-21","2020-09-28","NSW","70542"
"2020-09-21","2020-09-28","PS4","2954"
"2020-09-21","2020-09-28","XBOne","29"
"2020-09-28","2020-10-05","3DS","1568"
"2020-09-28","2020-10-05","NSW","91093"
"2020-09-28","2020-10-05","PS4","6539"
"2020-09-28","2020-10-05","XBOne","25"
"2020-10-05","2020-10-12","3DS","947"
"2020-10-05","2020-10-12","NSW","108575"
"2020-10-05","2020-10-12","PS4","4533"
"2020-10-05","2020-10-12","XBOne","30"
"2020-10-12","2020-10-19","3DS","856"
"2020-10-12","2020-10-19","NSW","95852"
"2020-10-12","2020-10-19","PS4","3517"
"2020-10-12","2020-10-19","XBOne","58"
"2020-10-19","2020-10-26","3DS","856"
"2020-10-19","2020-10-26","NSW","64768"
"2020-10-19","2020-10-26","PS4","3137"
"2020-10-19","2020-10-26","XBOne","47"
"2020-10-26","2020-11-02","3DS","1467"
"2020-10-26","2020-11-02","NSW","86985"
"2020-10-26","2020-11-02","PS4","3150"
"2020-10-26","2020-11-02","XBOne","36"
"2020-11-02","2020-11-09","3DS","561"
"2020-11-02","2020-11-09","NSW","139200"
"2020-11-02","2020-11-09","PS4","3275"
"2020-11-02","2020-11-09","XBOne","29"
"2020-11-09","2020-11-16","3DS","497"
"2020-11-09","2020-11-16","NSW","116267"
"2020-11-09","2020-11-16","PS4","2974"
"2020-11-09","2020-11-16","PS5","118085"
"2020-11-09","2020-11-16","XBOne","25"
"2020-11-09","2020-11-16","XSX","20534"
"2020-11-16","2020-11-23","3DS","588"
"2020-11-16","2020-11-23","NSW","179143"
"2020-11-16","2020-11-23","PS4","2767"
"2020-11-16","2020-11-23","PS5","42891"
"2020-11-16","2020-11-23","XBOne","29"
"2020-11-16","2020-11-23","XSX","3684"
"2020-11-23","2020-11-30","3DS","520"
"2020-11-23","2020-11-30","NSW","145178"
"2020-11-23","2020-11-30","PS4","3644"
"2020-11-23","2020-11-30","PS5","40459"
"2020-11-23","2020-11-30","XBOne","32"
"2020-11-23","2020-11-30","XSX","3593"
"2020-11-30","2020-12-07","3DS","490"
"2020-11-30","2020-12-07","NSW","204622"
"2020-11-30","2020-12-07","PS4","3055"
"2020-11-30","2020-12-07","PS5","11893"
"2020-11-30","2020-12-07","XBOne","28"
"2020-11-30","2020-12-07","XSX","1622"
"2020-12-07","2020-12-14","3DS","553"
"2020-12-07","2020-12-14","NSW","229698"
"2020-12-07","2020-12-14","PS4","9154"
"2020-12-07","2020-12-14","PS5","11056"
"2020-12-07","2020-12-14","XBOne","38"
"2020-12-07","2020-12-14","XSX","1411"
"2020-12-14","2020-12-21","3DS","583"
"2020-12-14","2020-12-21","NSW","263304"
"2020-12-14","2020-12-21","PS4","10343"
"2020-12-14","2020-12-21","PS5","17578"
"2020-12-14","2020-12-21","XBOne","33"
"2020-12-14","2020-12-21","XSX","375"
"2020-12-21","2020-12-28","3DS","419"
"2020-12-21","2020-12-28","NSW","278173"
"2020-12-21","2020-12-28","PS4","12718"
"2020-12-21","2020-12-28","PS5","13188"
"2020-12-21","2020-12-28","XBOne","27"
"2020-12-21","2020-12-28","XSX","205"
"2020-12-28","2021-01-04","3DS","963"
"2020-12-28","2021-01-04","NSW","312121"
"2020-12-28","2021-01-04","PS4","17876"
"2020-12-28","2021-01-04","PS5","10632"
"2020-12-28","2021-01-04","XSX","134"
"2021-01-04","2021-01-11","3DS","551"
"2021-01-04","2021-01-11","NSW","167596"
"2021-01-04","2021-01-11","PS4","6820"
"2021-01-04","2021-01-11","PS5","11164"
"2021-01-04","2021-01-11","XSX","109"
"2021-01-11","2021-01-18","3DS","546"
"2021-01-11","2021-01-18","NSW","170691"
"2021-01-11","2021-01-18","PS4","3422"
"2021-01-11","2021-01-18","PS5","7328"
"2021-01-11","2021-01-18","XSX","160"
"2021-01-18","2021-01-25","3DS","439"
"2021-01-18","2021-01-25","NSW","110811"
"2021-01-18","2021-01-25","PS4","3263"
"2021-01-18","2021-01-25","PS5","17348"
"2021-01-18","2021-01-25","XSX","424"
"2021-01-25","2021-02-01","3DS","588"
"2021-01-25","2021-02-01","NSW","114170"
"2021-01-25","2021-02-01","PS4","3873"
"2021-01-25","2021-02-01","PS5","25948"
"2021-01-25","2021-02-01","XSX","1099"
"2021-02-01","2021-02-08","3DS","824"
"2021-02-01","2021-02-08","NSW","88485"
"2021-02-01","2021-02-08","PS4","3229"
"2021-02-01","2021-02-08","PS5","13524"
"2021-02-01","2021-02-08","XSX","314"
"2021-02-08","2021-02-15","3DS","797"
"2021-02-08","2021-02-15","NSW","109615"
"2021-02-08","2021-02-15","PS4","4407"
"2021-02-08","2021-02-15","PS5","22890"
"2021-02-08","2021-02-15","XSX","136"
"2021-02-15","2021-02-22","3DS","827"
"2021-02-15","2021-02-22","NSW","74298"
"2021-02-15","2021-02-22","PS4","2949"
"2021-02-15","2021-02-22","PS5","25037"
"2021-02-15","2021-02-22","XSX","230"
"2021-02-22","2021-03-01","3DS","673"
"2021-02-22","2021-03-01","NSW","78049"
"2021-02-22","2021-03-01","PS4","3217"
"2021-02-22","2021-03-01","PS5","33838"
"2021-02-22","2021-03-01","XSX","1487"
"2021-03-01","2021-03-08","3DS","790"
"2021-03-01","2021-03-08","NSW","89927"
"2021-03-01","2021-03-08","PS4","3145"
"2021-03-01","2021-03-08","PS5","22549"
"2021-03-01","2021-03-08","XSX","566"
"2021-03-08","2021-03-15","3DS","872"
"2021-03-08","2021-03-15","NSW","72610"
"2021-03-08","2021-03-15","PS4","2921"
"2021-03-08","2021-03-15","PS5","37851"
"2021-03-08","2021-03-15","XSX","718"
"2021-03-15","2021-03-22","3DS","814"
"2021-03-15","2021-03-22","NSW","89104"
"2021-03-15","2021-03-22","PS4","2578"
"2021-03-15","2021-03-22","PS5","34657"
"2021-03-15","2021-03-22","XSX","1929"
"2021-03-22","2021-03-29","3DS","933"
"2021-03-22","2021-03-29","NSW","267497"
"2021-03-22","2021-03-29","PS4","2189"
"2021-03-22","2021-03-29","PS5","62295"
"2021-03-22","2021-03-29","XSX","1279"
"2021-03-29","2021-04-05","3DS","752"
"2021-03-29","2021-04-05","NSW","135076"
"2021-03-29","2021-04-05","PS4","1591"
"2021-03-29","2021-04-05","PS5","20755"
"2021-03-29","2021-04-05","XSX","159"
"2021-04-05","2021-04-12","3DS","622"
"2021-04-05","2021-04-12","NSW","96259"
"2021-04-05","2021-04-12","PS4","1430"
"2021-04-05","2021-04-12","PS5","15560"
"2021-04-05","2021-04-12","XSX","571"
"2021-04-12","2021-04-19","3DS","498"
"2021-04-12","2021-04-19","NSW","94057"
"2021-04-12","2021-04-19","PS4","1660"
"2021-04-12","2021-04-19","PS5","22095"
"2021-04-12","2021-04-19","XSX","545"
"2021-04-19","2021-04-26","3DS","564"
"2021-04-19","2021-04-26","NSW","105833"
"2021-04-19","2021-04-26","PS4","818"
"2021-04-19","2021-04-26","PS5","20157"
"2021-04-19","2021-04-26","XSX","106"
"2021-04-26","2021-05-10","3DS","1027"
"2021-04-26","2021-05-10","NSW","236028"
"2021-04-26","2021-05-10","PS4","2584"
"2021-04-26","2021-05-10","PS5","53640"
"2021-04-26","2021-05-10","XSX","1207"
"2021-05-10","2021-05-17","3DS","495"
"2021-05-10","2021-05-17","NSW","95411"
"2021-05-10","2021-05-17","PS4","1226"
"2021-05-10","2021-05-17","PS5","14044"
"2021-05-10","2021-05-17","XSX","1183"
"2021-05-17","2021-05-24","3DS","376"
"2021-05-17","2021-05-24","NSW","99118"
"2021-05-17","2021-05-24","PS4","1298"
"2021-05-17","2021-05-24","PS5","16264"
"2021-05-17","2021-05-24","XSX","1176"
"2021-05-24","2021-05-31","3DS","425"
"2021-05-24","2021-05-31","NSW","71148"
"2021-05-24","2021-05-31","PS4","2562"
"2021-05-24","2021-05-31","PS5","39324"
"2021-05-24","2021-05-31","XSX","547"
"2021-05-31","2021-06-07","3DS","341"
"2021-05-31","2021-06-07","NSW","97208"
"2021-05-31","2021-06-07","PS4","2725"
"2021-05-31","2021-06-07","PS5","18330"
"2021-05-31","2021-06-07","XSX","630"
"2021-06-07","2021-06-14","3DS","395"
"2021-06-07","2021-06-14","NSW","78317"
"2021-06-07","2021-06-14","PS4","1185"
"2021-06-07","2021-06-14","PS5","19419"
"2021-06-07","2021-06-14","XSX","2694"
"2021-06-14","2021-06-21","3DS","481"
"2021-06-14","2021-06-21","NSW","75077"
"2021-06-14","2021-06-21","PS4","667"
"2021-06-14","2021-06-21","PS5","15346"
"2021-06-14","2021-06-21","XSX","3684"
"2021-06-21","2021-06-28","3DS","519"
"2021-06-21","2021-06-28","NSW","72951"
"2021-06-21","2021-06-28","PS4","2548"
"2021-06-21","2021-06-28","PS5","23438"
"2021-06-21","2021-06-28","XSX","4113"
"2021-06-28","2021-07-05","3DS","732"
"2021-06-28","2021-07-05","NSW","84494"
"2021-06-28","2021-07-05","PS4","1159"
"2021-06-28","2021-07-05","PS5","16354"
"2021-06-28","2021-07-05","XSX","3470"
"2021-07-05","2021-07-12","3DS","628"
"2021-07-05","2021-07-12","NSW","69283"
"2021-07-05","2021-07-12","PS4","678"
"2021-07-05","2021-07-12","PS5","14404"
"2021-07-05","2021-07-12","XSX","1066"
"2021-07-12","2021-07-19","3DS","584"
"2021-07-12","2021-07-19","NSW","64107"
"2021-07-12","2021-07-19","PS4","295"
"2021-07-12","2021-07-19","PS5","10107"
"2021-07-12","2021-07-19","XSX","1874"
"2021-07-19","2021-07-26","3DS","491"
"2021-07-19","2021-07-26","NSW","69738"
"2021-07-19","2021-07-26","PS4","1685"
"2021-07-19","2021-07-26","PS5","18114"
"2021-07-19","2021-07-26","XSX","4684"
"2021-07-26","2021-08-02","3DS","358"
"2021-07-26","2021-08-02","NSW","62865"
"2021-07-26","2021-08-02","PS4","1209"
"2021-07-26","2021-08-02","PS5","22641"
"2021-07-26","2021-08-02","XSX","1802"
"2021-08-02","2021-08-09","3DS","323"
"2021-08-02","2021-08-09","NSW","72773"
"2021-08-02","2021-08-09","PS4","1435"
"2021-08-02","2021-08-09","PS5","13530"
"2021-08-02","2021-08-09","XSX","1069"
"2021-08-09","2021-08-16","3DS","539"
"2021-08-09","2021-08-16","NSW","89732"
"2021-08-09","2021-08-16","PS4","1170"
"2021-08-09","2021-08-16","PS5","9056"
"2021-08-09","2021-08-16","XSX","1256"
"2021-08-16","2021-08-23","3DS","522"
"2021-08-16","2021-08-23","NSW","72527"
"2021-08-16","2021-08-23","PS4","943"
"2021-08-16","2021-08-23","PS5","12638"
"2021-08-16","2021-08-23","XSX","5782"
"2021-08-23","2021-08-30","3DS","509"
"2021-08-23","2021-08-30","NSW","63254"
"2021-08-23","2021-08-30","PS4","2067"
"2021-08-23","2021-08-30","PS5","20154"
"2021-08-23","2021-08-30","XSX","5669"
"2021-08-30","2021-09-06","3DS","746"
"2021-08-30","2021-09-06","NSW","60942"
"2021-08-30","2021-09-06","PS4","1431"
"2021-08-30","2021-09-06","PS5","17075"
"2021-08-30","2021-09-06","XSX","2605"
"2021-09-06","2021-09-13","3DS","789"
"2021-09-06","2021-09-13","NSW","67114"
"2021-09-06","2021-09-13","PS4","1763"
"2021-09-06","2021-09-13","PS5","16975"
"2021-09-06","2021-09-13","XSX","2089"
"2021-09-13","2021-09-20","3DS","643"
"2021-09-13","2021-09-20","NSW","40068"
"2021-09-13","2021-09-20","PS4","747"
"2021-09-13","2021-09-20","PS5","16084"
"2021-09-13","2021-09-20","XSX","4376"
"2021-09-20","2021-09-27","3DS","588"
"2021-09-20","2021-09-27","NSW","46297"
"2021-09-20","2021-09-27","PS4","1641"
"2021-09-20","2021-09-27","PS5","26481"
"2021-09-20","2021-09-27","XSX","2643"
"2021-09-27","2021-10-04","3DS","474"
"2021-09-27","2021-10-04","NSW","40463"
"2021-09-27","2021-10-04","PS4","933"
"2021-09-27","2021-10-04","PS5","12822"
"2021-09-27","2021-10-04","XSX","4135"
"2021-10-04","2021-10-11","3DS","405"
"2021-10-04","2021-10-11","NSW","179851"
"2021-10-04","2021-10-11","PS4","961"
"2021-10-04","2021-10-11","PS5","15885"
"2021-10-04","2021-10-11","XSX","3447"
"2021-10-11","2021-10-18","3DS","373"
"2021-10-11","2021-10-18","NSW","72944"
"2021-10-11","2021-10-18","PS4","613"
"2021-10-11","2021-10-18","PS5","18709"
"2021-10-11","2021-10-18","XSX","4187"
"2021-10-18","2021-10-25","3DS","449"
"2021-10-18","2021-10-25","NSW","108122"
"2021-10-18","2021-10-25","PS4","462"
"2021-10-18","2021-10-25","PS5","14280"
"2021-10-18","2021-10-25","XSX","3889"
"2021-10-25","2021-11-01","3DS","366"
"2021-10-25","2021-11-01","NSW","74803"
"2021-10-25","2021-11-01","PS4","1975"
"2021-10-25","2021-11-01","PS5","24016"
"2021-10-25","2021-11-01","XSX","2862"
"2021-11-01","2021-11-08","3DS","433"
"2021-11-01","2021-11-08","NSW","90517"
"2021-11-01","2021-11-08","PS4","709"
"2021-11-01","2021-11-08","PS5","10120"
"2021-11-01","2021-11-08","XSX","2593"
"2021-11-08","2021-11-15","3DS","417"
"2021-11-08","2021-11-15","NSW","87267"
"2021-11-08","2021-11-15","PS4","1399"
"2021-11-08","2021-11-15","PS5","4910"
"2021-11-08","2021-11-15","XSX","2593"
"2021-11-15","2021-11-22","3DS","365"
"2021-11-15","2021-11-22","NSW","167778"
"2021-11-15","2021-11-22","PS4","188"
"2021-11-15","2021-11-22","PS5","4307"
"2021-11-15","2021-11-22","XSX","3422"
"2021-11-22","2021-11-29","3DS","477"
"2021-11-22","2021-11-29","NSW","122573"
"2021-11-22","2021-11-29","PS4","84"
"2021-11-22","2021-11-29","PS5","8987"
"2021-11-22","2021-11-29","XSX","633"
"2021-11-29","2021-12-06","3DS","423"
"2021-11-29","2021-12-06","NSW","202937"
"2021-11-29","2021-12-06","PS4","116"
"2021-11-29","2021-12-06","PS5","1919"
"2021-11-29","2021-12-06","XSX","558"
"2021-12-06","2021-12-13","3DS","391"
"2021-12-06","2021-12-13","NSW","192335"
"2021-12-06","2021-12-13","PS4","103"
"2021-12-06","2021-12-13","PS5","1133"
"2021-12-06","2021-12-13","XSX","805"
"2021-12-13","2021-12-20","3DS","302"
"2021-12-13","2021-12-20","NSW","176832"
"2021-12-13","2021-12-20","PS4","61"
"2021-12-13","2021-12-20","PS5","8664"
"2021-12-13","2021-12-20","XSX","2889"
"2021-12-20","2021-12-27","3DS","101"
"2021-12-20","2021-12-27","NSW","198054"
"2021-12-20","2021-12-27","PS4","44"
"2021-12-20","2021-12-27","PS5","25387"
"2021-12-20","2021-12-27","XSX","1636"
"2021-12-27","2022-01-03","3DS","569"
"2021-12-27","2022-01-03","NSW","195926"
"2021-12-27","2022-01-03","PS4","24"
"2021-12-27","2022-01-03","PS5","46677"
"2021-12-27","2022-01-03","XSX","523"
"2022-01-03","2022-01-10","3DS","609"
"2022-01-03","2022-01-10","NSW","148691"
"2022-01-03","2022-01-10","PS4","15"
"2022-01-03","2022-01-10","PS5","10677"
"2022-01-03","2022-01-10","XSX","263"
"2022-01-10","2022-01-17","3DS","489"
"2022-01-10","2022-01-17","NSW","94523"
"2022-01-10","2022-01-17","PS4","17"
"2022-01-10","2022-01-17","PS5","14453"
"2022-01-10","2022-01-17","XSX","2267"
"2022-01-17","2022-01-24","3DS","325"
"2022-01-17","2022-01-24","NSW","77219"
"2022-01-17","2022-01-24","PS4","14"
"2022-01-17","2022-01-24","PS5","18857"
"2022-01-17","2022-01-24","XSX","2627"
"2022-01-24","2022-01-31","3DS","267"
"2022-01-24","2022-01-31","NSW","99078"
"2022-01-24","2022-01-31","PS4","11"
"2022-01-24","2022-01-31","PS5","23339"
"2022-01-24","2022-01-31","XSX","1696"
"2022-01-31","2022-02-07","3DS","264"
"2022-01-31","2022-02-07","NSW","92452"
"2022-01-31","2022-02-07","PS4","8"
"2022-01-31","2022-02-07","PS5","16888"
"2022-01-31","2022-02-07","XSX","5990"
"2022-02-07","2022-02-14","3DS","360"
"2022-02-07","2022-02-14","NSW","118065"
"2022-02-07","2022-02-14","PS4","4"
"2022-02-07","2022-02-14","PS5","6418"
"2022-02-07","2022-02-14","XSX","5955"
"2022-02-14","2022-02-21","3DS","364"
"2022-02-14","2022-02-21","NSW","96929"
"2022-02-14","2022-02-21","PS4","11"
"2022-02-14","2022-02-21","PS5","25434"
"2022-02-14","2022-02-21","XSX","4799"
"2022-02-21","2022-02-28","3DS","511"
"2022-02-21","2022-02-28","NSW","70232"
"2022-02-21","2022-02-28","PS4","17"
"2022-02-21","2022-02-28","PS5","17032"
"2022-02-21","2022-02-28","XSX","4285"
"2022-02-28","2022-03-07","3DS","511"
"2022-02-28","2022-03-07","NSW","96952"
"2022-02-28","2022-03-07","PS4","11"
"2022-02-28","2022-03-07","PS5","25679"
"2022-02-28","2022-03-07","XSX","1321"
"2022-03-07","2022-03-14","3DS","461"
"2022-03-07","2022-03-14","NSW","98246"
"2022-03-07","2022-03-14","PS4","16"
"2022-03-07","2022-03-14","PS5","16286"
"2022-03-07","2022-03-14","XSX","1962"
"2022-03-14","2022-03-21","3DS","287"
"2022-03-14","2022-03-21","NSW","85497"
"2022-03-14","2022-03-21","PS4","10"
"2022-03-14","2022-03-21","PS5","16968"
"2022-03-14","2022-03-21","XSX","3554"
"2022-03-21","2022-03-28","3DS","280"
"2022-03-21","2022-03-28","NSW","83800"
"2022-03-21","2022-03-28","PS4","13"
"2022-03-21","2022-03-28","PS5","35474"
"2022-03-21","2022-03-28","XSX","390"
"2022-03-28","2022-04-04","3DS","305"
"2022-03-28","2022-04-04","NSW","67164"
"2022-03-28","2022-04-04","PS4","12"
"2022-03-28","2022-04-04","PS5","30666"
"2022-03-28","2022-04-04","XSX","4409"
"2022-04-04","2022-04-11","3DS","194"
"2022-04-04","2022-04-11","NSW","61162"
"2022-04-04","2022-04-11","PS4","14"
"2022-04-04","2022-04-11","PS5","11224"
"2022-04-04","2022-04-11","XSX","4068"
"2022-04-11","2022-04-18","3DS","224"
"2022-04-11","2022-04-18","NSW","60289"
"2022-04-11","2022-04-18","PS4","15"
"2022-04-11","2022-04-18","PS5","11259"
"2022-04-11","2022-04-18","XSX","5742"
"2022-04-18","2022-04-25","3DS","205"
"2022-04-18","2022-04-25","NSW","57490"
"2022-04-18","2022-04-25","PS4","12"
"2022-04-18","2022-04-25","PS5","17681"
"2022-04-18","2022-04-25","XSX","6025"
"2022-04-25","2022-05-09","3DS","452"
"2022-04-25","2022-05-09","NSW","176592"
"2022-04-25","2022-05-09","PS4","81"
"2022-04-25","2022-05-09","PS5","49798"
"2022-04-25","2022-05-09","XSX","14118"
"2022-05-09","2022-05-16","3DS","235"
"2022-05-09","2022-05-16","NSW","65322"
"2022-05-09","2022-05-16","PS4","22"
"2022-05-09","2022-05-16","PS5","2693"
"2022-05-09","2022-05-16","XSX","6225"
"2022-05-16","2022-05-23","3DS","256"
"2022-05-16","2022-05-23","NSW","64839"
"2022-05-16","2022-05-23","PS4","20"
"2022-05-16","2022-05-23","PS5","14277"
"2022-05-16","2022-05-23","XSX","7131"
